GeneID,Ensembl_ID,CPM_TUMOR,CPM_SPLEEN
MBIP,ENSG00000151332,31.293467,25.60446167
EXT2,ENSG00000151348,15.24294683,20.2418753
TMEM18,ENSG00000151353,68.03805407,66.08821228
ME3,ENSG00000151376,3.230293368,4.984939441
NUBPL,ENSG00000151413,6.258693401,7.552938546
NEK7,ENSG00000151414,106.2968411,124.7745448
FER,ENSG00000151422,3.533133371,3.474351731
VIPAS39,ENSG00000151445,21.9054269,23.33858011
UPF2,ENSG00000151461,84.69425425,144.412185
CDC123,ENSG00000151465,177.8680286,150.3034771
C4orf33,ENSG00000151470,16.35336018,11.17834905
EPS8,ENSG00000151491,6.258693401,8.685879328
ACAD8,ENSG00000151498,21.40069356,24.01834458
THYN1,ENSG00000151500,102.2589744,85.65032311
VPS26B,ENSG00000151502,67.9371074,104.6837283
NCAPD3,ENSG00000151503,75.40716081,66.61691798
VTI1A,ENSG00000151532,49.1610272,61.93409608
MMAA,ENSG00000151611,8.07573342,10.12093765
ZNF827,ENSG00000151612,13.42590681,7.552938546
NR3C2,ENSG00000151623,0.807573342,1.963764022
AKR1C2,ENSG00000151632,3.230293368,0
ADAM8,ENSG00000151651,124.3662947,159.0648858
KIN,ENSG00000151657,35.33133371,47.96115977
PIGF,ENSG00000151665,46.23357383,50.52915887
ANKAR,ENSG00000151687,9.589933437,16.16328849
MFSD6,ENSG00000151690,53.90552058,56.6470391
RNF144A,ENSG00000151692,1.211360013,11.9336429
ADAM17,ENSG00000151694,38.46068041,49.24515932
FLI1,ENSG00000151702,99.02868107,151.9651236
CENPU,ENSG00000151725,71.16740077,39.12422167
ACSL1,ENSG00000151726,54.41025392,18.27811128
SLC25A4,ENSG00000151729,17.96850686,15.33246525
AMN1,ENSG00000151743,3.634080039,7.32635039
BICD1,ENSG00000151746,26.54897362,29.45646033
SAV1,ENSG00000151748,4.94638672,5.362586368
CENPJ,ENSG00000151849,36.6436404,17.90046435
FBXO4,ENSG00000151876,28.46696031,19.41105206
CCL28,ENSG00000151882,22.30921357,23.86728581
PARP8,ENSG00000151883,72.27781411,136.3305408
CACUL1,ENSG00000151893,42.49854713,53.92798122
DST,ENSG00000151914,2.018933355,2.039293407
TIAL1,ENSG00000151923,142.7385882,164.6540603
BAG3,ENSG00000151929,40.47961377,26.5108143
GLT1D1,ENSG00000151948,1.514200016,0
AP1S3,ENSG00000152056,5.451120059,4.00305743
RABGAP1L,ENSG00000152061,124.0634547,144.6387732
FAM168B,ENSG00000152102,39.57109376,45.01551374
MGAT5,ENSG00000152127,42.80138713,51.66209966
GPATCH11,ENSG00000152133,27.15465363,46.82821899
CYSLTR2,ENSG00000152207,0.90852001,5.211527597
ARL11,ENSG00000152213,1.615146684,2.416940335
SETBP1,ENSG00000152217,5.552066727,22.50775687
ARL14EP,ENSG00000152219,54.20836058,77.64420826
EPG5,ENSG00000152223,21.80448024,38.82210413
PSTPIP2,ENSG00000152229,36.84553373,47.43245407
ATP5F1A,ENSG00000152234,461.7300583,377.193751
HAUS1,ENSG00000152240,92.46714766,66.01268289
PDE3B,ENSG00000152270,108.0129345,72.13056312
UHMK1,ENSG00000152332,92.16430766,117.4481944
ATG10,ENSG00000152348,27.05370696,20.92163977
POC5,ENSG00000152359,24.32814693,30.6649305
TADA1,ENSG00000152382,8.883306762,12.23576044
CWF19L2,ENSG00000152404,34.92754704,46.29951329
JMY,ENSG00000152409,42.9023338,26.28422614
HOMER1,ENSG00000152413,1.716093352,0.981882011
XRCC4,ENSG00000152422,17.66566686,23.71622704
ZNF547,ENSG00000152433,0.90852001,1.586117095
ZNF773,ENSG00000152439,3.735026707,5.438115753
ZNF776,ENSG00000152443,3.331240036,7.855056088
SUV39H2,ENSG00000152455,17.86756019,10.80070212
DCLRE1C,ENSG00000152457,25.33761361,41.46563262
RPP38,ENSG00000152464,25.74140028,38.74657474
NMT2,ENSG00000152465,25.43856027,40.93692692
ZNF837,ENSG00000152475,2.422720026,1.510587709
USP12,ENSG00000152484,75.20526748,36.78281072
CCDC50,ENSG00000152492,105.8930545,48.56539485
CAMK4,ENSG00000152495,213.1993623,177.8717028
TRIM36,ENSG00000152503,1.413253349,1.057411396
ZFP36L2,ENSG00000152518,992.4066907,495.0195923
PAN3,ENSG00000152520,22.00637357,32.32657698
TMEM123,ENSG00000152558,193.6157088,189.6542869
SPEF2,ENSG00000152582,4.441653381,10.95176089
NADK2,ENSG00000152620,2.725560029,5.287056982
GPD1L,ENSG00000152642,8.176680088,12.23576044
RASGRP3,ENSG00000152689,4.340706713,3.549881117
SAR1B,ENSG00000152700,69.65320075,76.05809116
GPR180,ENSG00000152749,23.11678692,23.41410949
FARP1,ENSG00000152767,3.432186704,3.474351731
IFIT5,ENSG00000152778,20.18933355,22.05458056
PANK1,ENSG00000152782,7.268160078,5.589174524
PRDM8,ENSG00000152784,25.94329361,29.15434279
HNRNPDL,ENSG00000152795,489.9951253,408.3873872
HHEX,ENSG00000152804,2.321773358,1.208470167
UTRN,ENSG00000152818,123.5587213,235.8782708
GGPS1,ENSG00000152904,2.927453365,6.873174077
ZNF117,ENSG00000152926,1.413253349,2.719057877
MED21,ENSG00000152944,26.85181362,35.57434055
JAKMIP1,ENSG00000152969,71.87402744,62.00962546
SREK1IP1,ENSG00000153006,77.72893417,87.84067529
MR1,ENSG00000153029,28.87074698,49.62280625
SRP19,ENSG00000153037,139.7101882,152.2672411
CENPH,ENSG00000153044,46.6373605,24.84916782
CDYL,ENSG00000153046,45.62789383,34.44139977
CARHSP1,ENSG00000153048,284.3667631,189.9564044
TXNDC11,ENSG00000153066,37.85500041,35.12116424
ACOXL,ENSG00000153093,2.523666694,1.510587709
BCL2L11,ENSG00000153094,108.8205078,102.0401998
ANAPC1,ENSG00000153107,31.79820034,37.08492826
CAST,ENSG00000153113,393.9948442,642.9816584
SCOC,ENSG00000153130,33.51429369,29.15434279
CETN3,ENSG00000153140,19.58365354,22.43222748
SMARCA5,ENSG00000153147,195.0289621,191.1648746
RASSF3,ENSG00000153179,17.66566686,36.10304625
RANBP2,ENSG00000153201,162.1203484,138.8230105
AHCTF1,ENSG00000153207,47.34398718,67.29668245
NR4A2,ENSG00000153234,416.5059512,17.6738762
RBMS1,ENSG00000153250,214.4107223,236.4825059
CD96,ENSG00000153283,431.5470047,306.1205993
ASAP1,ENSG00000153317,9.791826772,23.26305072
TRAPPC8,ENSG00000153339,36.03796039,55.66515709
LINC00467,ENSG00000153363,13.02212014,9.969878881
INO80C,ENSG00000153391,28.46696031,23.33858011
UBALD1,ENSG00000153443,36.23985372,33.45951776
ING1,ENSG00000153487,23.62152025,32.47763575
CMTM7,ENSG00000153551,89.64064097,80.21220736
UBP1,ENSG00000153560,37.65310707,56.42045094
RMND5A,ENSG00000153561,45.62789383,56.04280401
CD8A,ENSG00000153563,503.9257654,600.3075557
RPIA,ENSG00000153574,66.42290738,57.77997988
GTF2E1,ENSG00000153767,12.5173868,19.56211083
CFDP1,ENSG00000153774,69.95604075,97.58396602
CMIP,ENSG00000153815,34.92754704,33.2329296
TRIP12,ENSG00000153827,114.6754146,148.71736
FBXO36,ENSG00000153832,3.331240036,1.812705251
ZNF599,ENSG00000153896,6.258693401,4.909410055
MCOLN2,ENSG00000153898,35.12944038,38.36892782
SREK1,ENSG00000153914,111.1422812,116.8439593
CHD1,ENSG00000153922,185.2371353,152.3427705
DGKE,ENSG00000153933,22.91489358,35.12116424
MSI2,ENSG00000153944,66.52385405,59.2150382
ZUP1,ENSG00000153975,23.52057359,23.64069765
GDPD1,ENSG00000153982,3.936920042,6.268938993
PPP2R5E,ENSG00000154001,76.41662749,95.16702568
GRAP,ENSG00000154016,4.94638672,13.21764246
IMPACT,ENSG00000154059,19.68460021,16.99411173
SDHAF4,ENSG00000154079,11.20508012,11.4049372
C16orf74,ENSG00000154102,1.514200016,0.981882011
TBCEL,ENSG00000154114,9.690880105,13.67081877
ANKH,ENSG00000154122,39.7729871,29.15434279
OTULIN,ENSG00000154124,105.5902145,82.02491261
ROBO3,ENSG00000154134,1.211360013,3.096704804
TBRG1,ENSG00000154144,107.3063078,129.7594842
NRGN,ENSG00000154146,10.09466678,5.287056982
RETREG1,ENSG00000154153,41.99381379,31.49575374
GPR15,ENSG00000154165,8.782360095,19.63764022
PITPNC1,ENSG00000154217,43.91180047,67.90091753
CC2D1B,ENSG00000154222,26.04424028,38.4444572
PRKCA,ENSG00000154229,51.28090722,66.39032982
CEP112,ENSG00000154240,9.690880105,4.607292513
ABCA5,ENSG00000154265,5.350173391,16.84305296
UCHL1,ENSG00000154277,2.018933355,0
MIA3,ENSG00000154305,68.44184074,94.78937876
DISP1,ENSG00000154309,1.211360013,2.039293407
TNIK,ENSG00000154310,82.77626756,105.1369046
OBSCN,ENSG00000154358,2.422720026,5.513645139
TRIM11,ENSG00000154370,38.76352042,64.50209519
CCSAP,ENSG00000154429,32.30293368,40.78586815
GBP5,ENSG00000154451,235.9123625,324.7763575
ATP5MC3,ENSG00000154518,852.3936625,649.9303619
ELOC,ENSG00000154582,258.0196828,239.1260344
LY96,ENSG00000154589,12.2145468,18.80681698
PSMA8,ENSG00000154611,3.230293368,3.32329296
TMSB4Y,ENSG00000154620,3.1293467,2.567999106
BTG3,ENSG00000154640,140.8206015,86.63220513
C21orf91,ENSG00000154642,83.8866809,86.33008758
CHODL,ENSG00000154645,0.90852001,1.737175866
RABGEF1,ENSG00000154710,24.63098693,28.70116648
ATP5PF,ENSG00000154723,423.7741112,382.8584549
GABPA,ENSG00000154727,36.54269373,41.08798569
ADAMTS1,ENSG00000154734,0.201893336,2.114822793
TSEN2,ENSG00000154743,6.157746733,6.873174077
SLFN13,ENSG00000154760,9.993720108,16.38987665
CCDC174,ENSG00000154781,41.89286712,58.08209742
FLCN,ENSG00000154803,2.422720026,7.024232848
DPH3,ENSG00000154813,65.51438737,68.65621139
OXNAD1,ENSG00000154814,146.2717216,87.91620468
SKA1,ENSG00000154839,27.35654696,22.13010994
PPP4R1,ENSG00000154845,38.56162708,50.9068058
MPPE1,ENSG00000154889,40.27772043,49.39621809
EME1,ENSG00000154920,6.258693401,3.398822346
ACSS1,ENSG00000154930,22.10732024,36.93386949
ANKRD40,ENSG00000154945,23.31868025,31.1936362
ZNF18,ENSG00000154957,6.258693401,10.19646704
VOPP1,ENSG00000154978,141.5272282,104.9858458
APOOL,ENSG00000155008,13.62780015,15.86117095
CYP2U1,ENSG00000155016,4.03786671,3.927528044
AK9,ENSG00000155085,7.571000082,10.19646704
KLF10,ENSG00000155090,49.56481387,46.07292513
AZIN1,ENSG00000155096,68.34089407,66.84350613
ATP6V1C1,ENSG00000155097,30.58684033,36.93386949
PIP4P2,ENSG00000155099,15.24294683,24.47152089
OTUD6B,ENSG00000155100,12.71928014,15.93670033
CDK19,ENSG00000155111,31.69725368,47.65904223
GTF3C6,ENSG00000155115,246.713656,224.3222748
TTC39B,ENSG00000155158,27.35654696,51.51104089
MMS19,ENSG00000155229,37.2493204,47.96115977
PI4K2A,ENSG00000155252,22.00637357,20.16634592
MARVELD1,ENSG00000155254,4.340706713,1.812705251
GOLGA7B,ENSG00000155265,2.624613362,8.534820557
TRMT44,ENSG00000155275,12.01265346,11.85811352
HSPA13,ENSG00000155304,35.93701372,27.03952
SAMSN1,ENSG00000155307,343.925297,144.3366556
USP25,ENSG00000155313,53.40078724,72.28162189
GRAMD2B,ENSG00000155324,28.1641203,11.9336429
C16orf87,ENSG00000155330,72.78254745,49.47174748
MOV10,ENSG00000155363,32.70672035,25.00022659
RHOC,ENSG00000155366,213.8050423,171.9804107
DBI,ENSG00000155368,570.3486728,511.409469
HEATR3,ENSG00000155393,16.75714685,20.01528715
NIFK,ENSG00000155438,71.97497411,89.65338054
LARP1,ENSG00000155506,44.82032048,63.74680133
SETD9,ENSG00000155542,12.41644013,8.459291172
MIER3,ENSG00000155545,12.71928014,19.03340514
NUP205,ENSG00000155561,34.92754704,38.67104536
C9orf85,ENSG00000155621,24.63098693,30.58940111
PIK3AP1,ENSG00000155629,18.67513353,20.69505162
TTN,ENSG00000155657,38.76352042,79.98561921
KDM8,ENSG00000155666,6.76342674,9.743290725
TMEM237,ENSG00000155755,14.53632016,8.006114859
RNF20,ENSG00000155827,43.40706713,55.43856893
PPARGC1B,ENSG00000155846,1.312306681,2.114822793
ELMO1,ENSG00000155849,87.62170761,74.16985652
SLC26A2,ENSG00000155850,13.52685348,17.1451705
MED7,ENSG00000155868,19.88649355,30.51387173
RRAGA,ENSG00000155876,89.33780096,95.16702568
PXYLP1,ENSG00000155893,7.268160078,8.98799687
RASA2,ENSG00000155903,86.4103476,110.6505497
SLA,ENSG00000155926,185.035242,232.781566
TMBIM4,ENSG00000155957,123.053988,159.5935915
RAB39B,ENSG00000155961,20.49217355,22.20563933
MICU3,ENSG00000155970,2.422720026,2.341410949
CARNMT1,ENSG00000156017,30.687787,37.53810457
MCU,ENSG00000156026,12.01265346,15.33246525
CFAP70,ENSG00000156042,1.312306681,0.226588156
FAM161B,ENSG00000156050,6.561533404,5.513645139
GNAQ,ENSG00000156052,18.37229353,20.99716916
ADK,ENSG00000156110,142.3348015,102.0401998
BATF,ENSG00000156127,220.3665757,189.3521694
DCK,ENSG00000156136,91.65957432,110.9526672
DPY19L4,ENSG00000156162,11.50792012,9.139055641
NDUFAF6,ENSG00000156170,23.11678692,24.54705028
DRAM2,ENSG00000156171,36.54269373,42.97622033
WHAMM,ENSG00000156232,69.14846741,85.42373496
CXCL13,ENSG00000156234,228.6442025,0
N6AMT1,ENSG00000156239,7.571000082,12.38681922
BACH1,ENSG00000156273,57.23676062,28.32351955
TIAM1,ENSG00000156299,19.17986687,22.80987441
RPGR,ENSG00000156313,24.83288027,19.25999329
PCGF6,ENSG00000156374,19.28081354,23.33858011
ANKRD9,ENSG00000156381,14.83916016,9.063526256
SFR1,ENSG00000156384,15.6467335,11.9336429
SFXN2,ENSG00000156398,24.22720026,13.14211307
TDRD9,ENSG00000156414,1.211360013,2.265881564
SH3RF2,ENSG00000156463,0.504733339,2.265881564
PTDSS1,ENSG00000156471,106.3977878,94.0340849
PPP2R2B,ENSG00000156475,9.690880105,29.53198972
RPL30,ENSG00000156482,2918.469111,3262.642864
SUPV3L1,ENSG00000156502,30.48589366,26.66187307
EEF1A1,ENSG00000156508,7307.731172,6810.333628
FBXO43,ENSG00000156509,8.277626756,8.912467485
HK1,ENSG00000156515,139.9120815,141.3910096
TYSND1,ENSG00000156521,22.81394691,26.43528491
PHF6,ENSG00000156531,70.66266743,60.87668468
CD109,ENSG00000156535,114.6754146,43.27833787
UBE2L6,ENSG00000156587,267.1048829,215.938513
ZDHHC5,ENSG00000156599,41.48908045,46.97927776
MED19,ENSG00000156603,56.73202728,44.48680804
ZFAND3,ENSG00000156639,52.39132057,73.64115083
SAMD8,ENSG00000156671,19.38176021,20.16634592
RAB11FIP1,ENSG00000156675,225.0101224,189.6542869
UTP14A,ENSG00000156697,30.48589366,32.17551821
MAPK13,ENSG00000156711,37.2493204,64.35103641
BAG4,ENSG00000156735,35.83606705,42.74963217
TBC1D31,ENSG00000156787,27.25560029,37.08492826
ATAD2,ENSG00000156802,136.4798948,119.7896053
FBXO32,ENSG00000156804,22.61205358,18.05152313
NSMCE2,ENSG00000156831,47.34398718,38.51998659
ZNF689,ENSG00000156853,13.52685348,13.21764246
FBRS,ENSG00000156860,91.96241433,81.72279507
PHKG2,ENSG00000156873,42.70044046,46.29951329
MFSD14A,ENSG00000156875,54.61214726,35.49881117
ITGAD,ENSG00000156886,0.201893336,9.592231954
VPS8,ENSG00000156931,23.01584025,35.12116424
GALK2,ENSG00000156958,29.57737365,35.49881117
BUB1B,ENSG00000156970,43.2051738,37.84022212
EIF4A2,ENSG00000156976,204.1141622,303.326012
BRPF1,ENSG00000156983,18.97797354,29.00328402
RPUSD3,ENSG00000156990,75.10432081,78.24844334
TATDN2,ENSG00000157014,50.77617388,53.32374614
SEC13,ENSG00000157020,151.924735,128.7776022
EXOG,ENSG00000157036,33.00956036,45.46869005
SMG1,ENSG00000157106,128.202268,221.6787463
FCHO2,ENSG00000157107,1.110413345,2.643528491
RBPMS,ENSG00000157110,2.725560029,0.604235084
TIMP4,ENSG00000157150,2.220826691,0.906352626
CPT2,ENSG00000157184,17.56472019,13.82187754
LRP8,ENSG00000157193,27.65938697,25.15128536
PAXIP1,ENSG00000157212,12.71928014,13.44423061
SSBP3,ENSG00000157216,55.01593393,90.10655686
CLDN12,ENSG00000157224,2.321773358,0.528705698
MMP14,ENSG00000157227,2.119880023,0.151058771
GATAD1,ENSG00000157259,25.94329361,33.7616353
SUSD3,ENSG00000157303,95.09176103,67.5232706
DDX19B,ENSG00000157349,28.56790697,26.81293184
ST3GAL2,ENSG00000157350,19.28081354,23.48963888
AASDH,ENSG00000157426,13.82969348,19.71316961
RNF111,ENSG00000157450,38.05689374,47.58351284
CCNB2,ENSG00000157456,135.2685348,86.40561697
MYO1E,ENSG00000157483,154.2465083,95.24255507
TSC22D3,ENSG00000157514,545.7176859,291.6189573
VPS26C,ENSG00000157538,40.98434711,54.38115753
DYRK1A,ENSG00000157540,41.79192045,59.36609697
ETS2,ENSG00000157557,53.50173391,19.71316961
TSPAN18,ENSG00000157570,16.45430684,5.513645139
SLC35B2,ENSG00000157593,54.61214726,42.97622033
MX1,ENSG00000157601,253.5780294,51.9642172
C2CD2,ENSG00000157617,3.432186704,4.984939441
SLC38A10,ENSG00000157637,66.82669405,72.7347982
TMEM268,ENSG00000157693,9.488986769,9.592231954
SNX22,ENSG00000157734,3.230293368,3.927528044
UBN2,ENSG00000157741,6.460586736,14.87928894
BRAF,ENSG00000157764,36.13890706,35.80092871
PSMG3,ENSG00000157778,63.49545402,52.94609921
WDR19,ENSG00000157796,3.1293467,4.456233742
SLC37A3,ENSG00000157800,11.20508012,13.74634815
GAREM2,ENSG00000157833,3.936920042,3.247763575
SPPL3,ENSG00000157837,43.5080138,54.98539262
PANK4,ENSG00000157881,27.15465363,27.94587262
C12orf43,ENSG00000157895,28.06317364,28.70116648
RER1,ENSG00000157916,181.9058953,196.3764022
SKI,ENSG00000157933,25.94329361,37.9157515
WIPI2,ENSG00000157954,73.59012079,77.49314948
LDLRAP1,ENSG00000157978,7.571000082,15.63458279
AGAP1,ENSG00000157985,1.110413345,3.776469273
KRTCAP3,ENSG00000157992,1.615146684,1.510587709
PAFAH2,ENSG00000158006,7.369106746,21.37481609
MRPL17,ENSG00000158042,82.57437422,87.84067529
DUSP2,ENSG00000158050,666.8536872,77.87079641
UBXN11,ENSG00000158062,57.94338729,92.44796781
PTPDC1,ENSG00000158079,7.167213411,7.703997317
NCK1,ENSG00000158092,62.18314734,94.71384937
RHPN1,ENSG00000158106,9.589933437,9.894349496
TPRG1L,ENSG00000158109,25.64045361,44.93998435
XKR8,ENSG00000158156,19.78554688,28.70116648
CNNM4,ENSG00000158158,8.580466759,9.063526256
FANCC,ENSG00000158169,8.479520091,5.513645139
MRAS,ENSG00000158186,1.413253349,0.151058771
WASF2,ENSG00000158195,241.2625359,288.4467231
ABHD3,ENSG00000158201,49.06008053,73.64115083
FAIM,ENSG00000158234,13.42590681,17.82493497
RNF207,ENSG00000158286,9.690880105,8.534820557
CUL4B,ENSG00000158290,20.89596023,27.56822569
GPR153,ENSG00000158292,0.504733339,1.888234637
AUTS2,ENSG00000158321,34.4228137,34.36587039
MITD1,ENSG00000158411,89.03496096,99.17008311
TMSB15B,ENSG00000158427,6.864373407,6.873174077
AHCYL2,ENSG00000158467,14.33442682,18.35364067
B4GALT5,ENSG00000158470,31.39441367,26.58634368
SPATA2,ENSG00000158480,18.1704002,8.98799687
HMHB1,ENSG00000158497,12.2145468,5.815762681
NCF1,ENSG00000158517,71.67213411,57.02468602
CPA5,ENSG00000158525,5.451120059,5.060468826
TSR2,ENSG00000158526,69.95604075,79.23032535
ZC3H18,ENSG00000158545,72.47970745,93.80749674
ZFAND2B,ENSG00000158552,80.65638754,90.86185071
GDPD5,ENSG00000158555,13.22401348,28.32351955
TMED4,ENSG00000158604,119.8236946,136.4815995
PPP1R15B,ENSG00000158615,70.66266743,39.87951552
COPG2,ENSG00000158623,26.54897362,15.71011218
EMSY,ENSG00000158636,26.34708028,38.51998659
GPAT4,ENSG00000158669,29.67832032,28.77669586
ZSCAN12,ENSG00000158691,4.239760046,5.211527597
TAGLN2,ENSG00000158710,2004.800822,1625.316846
ELK4,ENSG00000158711,57.94338729,75.75597362
SLAMF8,ENSG00000158714,1.514200016,4.984939441
DUSP23,ENSG00000158716,66.22101405,76.51126747
NBL1,ENSG00000158747,95.89933437,28.32351955
F11R,ENSG00000158769,4.643546717,7.477409161
USF1,ENSG00000158773,33.00956036,34.89457608
SPATA2L,ENSG00000158792,18.1704002,13.67081877
DEDD,ENSG00000158796,40.58056044,38.51998659
ZNF276,ENSG00000158805,35.93701372,83.91314725
NPM2,ENSG00000158806,3.735026707,3.172234189
PINK1,ENSG00000158828,20.59312022,25.9821086
B4GALT3,ENSG00000158850,52.08848056,68.35409384
DMTN,ENSG00000158856,27.5584403,17.22069989
ADAMTS4,ENSG00000158859,0.706626674,2.416940335
NDUFS2,ENSG00000158864,159.2938417,169.5634704
FCER1G,ENSG00000158869,15.54578683,21.52587486
TOMM40L,ENSG00000158882,12.2145468,11.17834905
MPZ,ENSG00000158887,1.312306681,2.190352178
CCAR2,ENSG00000158941,53.19889391,61.25433161
CDC42SE2,ENSG00000158985,149.8048549,172.6601752
RAPGEF6,ENSG00000158987,46.23357383,62.00962546
EPB41,ENSG00000159023,100.5428811,166.9199419
MIS18A,ENSG00000159055,29.77926699,23.48963888
FBXW5,ENSG00000159069,162.1203484,190.6361689
SYNJ1,ENSG00000159082,20.99690689,29.0788134
IFNAR2,ENSG00000159110,22.10732024,37.31151642
MRPL10,ENSG00000159111,66.42290738,67.97644692
IFNGR2,ENSG00000159128,1.413253349,1.283999553
SON,ENSG00000159140,556.619926,730.8223337
DONSON,ENSG00000159147,33.21145369,21.90352178
SV2A,ENSG00000159164,2.422720026,3.172234189
CSRP1,ENSG00000159176,103.6722278,75.37832669
ATP5MC1,ENSG00000159199,198.4611488,127.4180733
RCAN1,ENSG00000159200,16.75714685,15.63458279
UBE2Z,ENSG00000159202,88.42928095,89.04914546
SNF8,ENSG00000159210,121.3378946,129.0041904
CCDC24,ENSG00000159214,1.312306681,1.435058324
RUNX1,ENSG00000159216,90.65010764,121.9799575
CBR1,ENSG00000159228,87.21792094,93.20326166
CBR3,ENSG00000159231,44.71937382,32.17551821
MORC3,ENSG00000159256,63.69734735,87.68961652
CHAF1B,ENSG00000159259,25.13572027,9.290114412
ADPGK,ENSG00000159322,58.95285397,69.94021094
PTMS,ENSG00000159335,650.803167,477.4967749
CYB5R1,ENSG00000159348,19.48270688,26.96399061
PSMD4,ENSG00000159352,232.4801758,196.527461
ATP13A2,ENSG00000159363,26.24613362,33.91269407
PSMB4,ENSG00000159377,189.1740554,201.2102829
BTG2,ENSG00000159388,324.3416435,164.8051191
HK2,ENSG00000159399,4.239760046,4.909410055
STARD9,ENSG00000159433,12.61833347,17.22069989
THEM4,ENSG00000159445,119.5208546,157.1011218
UBR1,ENSG00000159459,60.66894732,66.08821228
AMFR,ENSG00000159461,30.88968033,27.26610815
RGL4,ENSG00000159496,47.54588051,122.7352514
ISL2,ENSG00000159556,1.413253349,1.283999553
RSPRY1,ENSG00000159579,35.93701372,42.29645586
NAE1,ENSG00000159593,59.65948064,48.41433608
TMEM69,ENSG00000159596,23.11678692,22.43222748
ADGRG5,ENSG00000159618,24.02530693,27.71928446
EFCAB14,ENSG00000159658,91.65957432,123.9437215
SPON2,ENSG00000159674,8.07573342,23.26305072
CHCHD6,ENSG00000159685,8.98425343,5.815762681
TPPP3,ENSG00000159713,2.119880023,1.359528938
ATP6V0D1,ENSG00000159720,115.9877213,127.6446614
ZFYVE28,ENSG00000159733,39.36920042,52.11527597
CARMIL2,ENSG00000159753,44.01274714,36.63175195
C16orf86,ENSG00000159761,5.148280056,4.531763128
FAM131B,ENSG00000159784,2.523666694,1.057411396
RGS12,ENSG00000159788,4.138813378,4.682821899
PSKH1,ENSG00000159792,7.974786753,10.34752581
CCDC117,ENSG00000159873,20.49217355,38.9731629
ZNF230,ENSG00000159882,3.230293368,8.081644245
ZNF222,ENSG00000159885,1.514200016,2.190352178
